id,agency,brand,relationship_status,quality_score,evidence_count,brand_url,source_urls,methods
27,AISH,Clamp,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
25,AISH,Crayon Shinchan,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
24,AISH,Doraemon,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
30,AISH,Mcdull and B-ROBO KABUTACK,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
29,AISH,Rollin's Wild,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
28,AISH,Sakamoto Days,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
26,AISH,San-X,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
53,ARTiSTORY,CHAGEE,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
60,ARTiSTORY,Intel and Siam Paragon,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
58,ARTiSTORY,JD.com,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
55,ARTiSTORY,Lele Sadoughi,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
54,ARTiSTORY,Malaysia Airports,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
57,ARTiSTORY,Moleskine,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
56,ARTiSTORY,UOOYYA,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
45,Alifish,BANDAI,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
46,Alifish,Gap,agent_supplied_client_listing,0.84,1,https://imglicensing.com/brands/gap/,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
35,Alifish,KFC,agent_supplied_client_listing,0.84,1,https://brandgenuity.com/clients/kfc,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
33,Alifish,MINISO,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
38,Alifish,McDonald’s,agent_supplied_client_listing,0.84,1,https://imglicensing.com/brands/mcdonalds/,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
31,Alifish,POP MART,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
41,Alifish,SEGA,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
48,Alifish,THERMOS,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
51,Alifish,heytea,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
50,Alifish,luckin coffee,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
52,Alifish,tbh and Razer,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
148,Beanstalk,Apple Jacks,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
62,Beanstalk,Atari,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
61,Beanstalk,Audi,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
64,Beanstalk,BT21,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
7,Beanstalk,Baileys,first_party_portfolio_presence,0.91,1,https://www.beanstalk.com/client/baileys,"[""https://www.beanstalk.com/""]","[""portfolio_card""]"
149,Beanstalk,Bear Naked,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
63,Beanstalk,Bentley,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
108,Beanstalk,Bounce,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
109,Beanstalk,Braun,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
72,Beanstalk,Captain Morgan,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
66,Beanstalk,Cath Kidston,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
67,Beanstalk,Chef Eric Adjepong,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
68,Beanstalk,Choco Milk,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
69,Beanstalk,Cinnabon,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
150,Beanstalk,Corn Flakes,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
151,Beanstalk,Corn Pops,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
129,Beanstalk,Craftsman,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
110,Beanstalk,Crest,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
73,Beanstalk,Crown Royal,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
152,Beanstalk,Crunchy Nut,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
130,Beanstalk,Cub Cadet,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
131,Beanstalk,DEWALT,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
111,Beanstalk,Dawn,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
71,Beanstalk,Diageo: Baileys,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
78,Beanstalk,Dinotopia,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
5,Beanstalk,Dole,first_party_portfolio_presence,0.91,2,https://www.beanstalk.com/client/dole,"[""https://www.beanstalk.com/"", ""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list"", ""portfolio_card""]"
113,Beanstalk,Downy,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
112,Beanstalk,Dreft,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
1444,Beanstalk,EN,first_party_portfolio_presence,0.74,1,,"[""https://www.beanstalk.com/en/brand-owners""]","[""portfolio_card""]"
1445,Beanstalk,ES,first_party_portfolio_presence,0.74,1,,"[""https://www.beanstalk.com/en/brand-owners""]","[""portfolio_card""]"
86,Beanstalk,Eggo,agent_supplied_client_listing,0.84,1,https://www.joesterloriagroup.com/portfolio/project-three-sng7y-jkgxx-kmlk5-64gk3-28jj6-whllz-628j9-wrfjk-lw89h-2swne-p255j-d2dde-cyaj6-wtjy9-sm384-zbh6p,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
79,Beanstalk,Fable,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
132,Beanstalk,Facom,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
114,Beanstalk,Fairy,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
115,Beanstalk,Febreze,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
116,Beanstalk,Flash,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
1,Beanstalk,For Brand owners,first_party_portfolio_presence,0.74,2,,"[""https://www.beanstalk.com/"", ""https://www.beanstalk.com/en/brand-owners""]","[""portfolio_card""]"
153,Beanstalk,Froot Loops,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
154,Beanstalk,Frosted Flakes,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
155,Beanstalk,Frosted Mini Wheats,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
117,Beanstalk,Gain,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
74,Beanstalk,Gordon’s,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
75,Beanstalk,Guinness,agent_supplied_client_listing,0.84,1,https://www.beanstalk.com/client/case-study-template-l97dl,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
100,Beanstalk,Halo,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
80,Beanstalk,Hi-Chew,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
156,Beanstalk,Honey Smacks,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
81,Beanstalk,Iron Maiden,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
83,Beanstalk,Julius-K9,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
84,Beanstalk,Just Dance,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
157,Beanstalk,Kashi,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
3,Beanstalk,Kellanova,first_party_portfolio_presence,0.91,1,https://www.beanstalk.com/client/kellanova,"[""https://www.beanstalk.com/""]","[""portfolio_card""]"
85,Beanstalk,Kellanova: Cheez-It,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
158,Beanstalk,Krave,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
118,Beanstalk,Lenor,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
94,Beanstalk,Line Friends,agent_supplied_client_listing,0.84,1,https://www.joesterloriagroup.com/portfolio/project-three-sng7y-jkgxx-kmlk5-64gk3-28jj6-whllz-628j9-wrfjk-lw89h-2swne-p255j-d2dde-cyaj6-jgdfh,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
133,Beanstalk,Mac Tools,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
97,Beanstalk,Magna-Tiles,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
98,Beanstalk,Matthew Williamson Design,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
99,Beanstalk,Microsoft Gaming Studios: XBOX,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
104,Beanstalk,Monster Jam,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
88,Beanstalk,MorningStar Farms,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
119,Beanstalk,Mr. Clean,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
120,Beanstalk,Oral B,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
14,Beanstalk,Our Services,first_party_portfolio_presence,0.63,1,,"[""https://www.beanstalk.com/""]","[""semantic_anchor""]"
105,Beanstalk,Ozzy Osbourne,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
107,Beanstalk,P&G: Ariel,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
1446,Beanstalk,PT,first_party_portfolio_presence,0.74,1,,"[""https://www.beanstalk.com/en/brand-owners""]","[""portfolio_card""]"
121,Beanstalk,Pampers,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
124,Beanstalk,Pennzoil,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
6,Beanstalk,Pg,first_party_portfolio_presence,0.91,2,https://www.beanstalk.com/client/pg,"[""https://www.beanstalk.com/""]","[""portfolio_card""]"
76,Beanstalk,Pimm’s,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
89,Beanstalk,Pop-Tarts,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
134,Beanstalk,Porter Cable,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
90,Beanstalk,Pringles,agent_supplied_client_listing,0.84,1,https://www.joesterloriagroup.com/portfolio/project-three-sng7y-jkgxx-kmlk5-64gk3-28jj6-whllz-628j9-wrfjk-lw89h-2swne-p255j-d2dde-cyaj6-wtjy9-sm384,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
125,Beanstalk,Quaker State,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
126,Beanstalk,Rabbids,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
159,Beanstalk,Raisin Bran,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
103,Beanstalk,Rare,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
127,Beanstalk,Rayman,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
92,Beanstalk,Rice Krispies Treats,agent_supplied_client_listing,0.84,1,https://www.joesterloriagroup.com/portfolio/project-three-sng7y-jkgxx-kmlk5-64gk3-28jj6-whllz-628j9-wrfjk-lw89h-2swne-p255j-d2dde-cyaj6-wtjy9,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
128,Beanstalk,Ritz Paris,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
102,Beanstalk,Sea of Thieves,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
77,Beanstalk,Smirnoff,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
160,Beanstalk,Special K and Yvonne Ellen,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
135,Beanstalk,Stanley,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
11,Beanstalk,Stanley Black & Decker,first_party_portfolio_presence,0.91,1,https://www.beanstalk.com/client/stanley-black-decker,"[""https://www.beanstalk.com/""]","[""portfolio_card""]"
137,Beanstalk,TED,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
139,Beanstalk,TGI Fridays,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
9,Beanstalk,The Met,first_party_portfolio_presence,0.91,1,https://www.beanstalk.com/client/the-met,"[""https://www.beanstalk.com/""]","[""portfolio_card""]"
140,Beanstalk,The Metropolitan Museum of Art,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
141,Beanstalk,The Ohio State University,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
101,Beanstalk,The Outer Worlds,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
122,Beanstalk,Tide,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
142,Beanstalk,Tonino Lamborghini,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
136,Beanstalk,Troy-Built,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
13,Beanstalk,U.S. Army,first_party_portfolio_presence,0.91,2,https://www.beanstalk.com/client/us-army,"[""https://www.beanstalk.com/"", ""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list"", ""portfolio_card""]"
145,Beanstalk,VW E-Games,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
123,Beanstalk,Vicks,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
144,Beanstalk,Volvo,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
147,Beanstalk,WK Kellogg Co: All-Bran,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
146,Beanstalk,Weight Watchers,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
21,Beanstalk,Work with us,first_party_portfolio_presence,0.63,1,,"[""https://www.beanstalk.com/""]","[""semantic_anchor""]"
8,Beanstalk,Xbox,first_party_portfolio_presence,0.91,1,https://www.beanstalk.com/client/xbox,"[""https://www.beanstalk.com/""]","[""portfolio_card""]"
2,Beanstalk,brand owner services,first_party_portfolio_presence,0.74,2,,"[""https://www.beanstalk.com/"", ""https://www.beanstalk.com/en/brand-owners""]","[""portfolio_card""]"
1896,Born Licensing,Action Man And Moneysupermarket,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/action-man-and-moneysupermarket,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1415,Born Licensing,Angry Birds,first_party_portfolio_presence,0.63,2,,"[""https://bornlicensing.com/portfolio-thumbs/box-tops-and-general-mills-license-saved-by-the-bell"", ""https://bornlicensing.com/work/""]","[""semantic_anchor""]"
1909,Born Licensing,Bill And Teds Excellent Adventure And Walmart,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/bill-and-teds-excellent-adventure-and-walmart,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1907,Born Licensing,Bridget Jones And Marks And Spencer,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/bridget-jones-and-marks-and-spencer,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1903,Born Licensing,Bruce Lee Boost,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/bruce-lee-boost,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1872,Born Licensing,Buddy The Elf Asda Christmas,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/buddy-the-elf-asda-christmas,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1898,Born Licensing,Bumblebee And Direct Line Were On It,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/bumblebee-and-direct-line-were-on-it,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1910,Born Licensing,Candy Crush And Samsung,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/candy-crush-and-samsung,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
253,Born Licensing,Care Bears,first_party_portfolio_presence,0.63,2,,"[""https://bornlicensing.com/portfolio-thumbs/box-tops-and-general-mills-license-saved-by-the-bell"", ""https://bornlicensing.com/work/""]","[""semantic_anchor""]"
1902,Born Licensing,Care Bears In Google Advert,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/care-bears-in-google-advert,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1904,Born Licensing,Celebrity Estates,first_party_portfolio_presence,0.74,1,,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1899,Born Licensing,Clip Licensing Campaigns,first_party_portfolio_presence,0.74,1,,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1892,Born Licensing,Direct Line,first_party_portfolio_presence,0.74,1,,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1157,Born Licensing,Disney,first_party_portfolio_presence,0.74,1,,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1887,Born Licensing,Donatello And Direct Line,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/donatello-and-direct-line,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1884,Born Licensing,Ford Aloha Wanderwell,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/ford-aloha-wanderwell,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1882,Born Licensing,Ford And Brannigan,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/ford-and-brannigan,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1890,Born Licensing,Furby In Natwest Tv Ad,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/furby-in-natwest-tv-ad,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
1885,Born Licensing,Geico And Angry Birds,first_party_portfolio_presence,0.91,1,https://bornlicensing.com/portfolio/geico-and-angry-birds,"[""https://bornlicensing.com/work/""]","[""portfolio_card""]"
